MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
470.8019801980198,226298.01,473.3470562320678,3032,39.52695282968319,40.10116655229879,47551,Mano pinza
476.81188118811883,232755.0,480.0525961282836,2966,36.956731457205464,43.779041270463686,48158,Mano pinza
526.3663366336634,284424.07,530.667494858136,3476,42.516584999268225,55.47750220566611,53163,Mano pinza
503.7524752475247,258255.75,505.666651437721,2774,33.584222486161565,32.849132437996275,50879,Mano pinza
499.8811881188119,254318.16,501.79692946035607,2449,31.968578323097198,33.83570238211939,50488,Mano pinza
493.61386138613864,248127.47,495.6518560201683,2867,34.27054128548308,37.75767081658662,49855,Mano pinza
476.08910891089107,230924.83,478.1615266252132,2769,33.43874997663639,33.62180178413882,48085,Mano pinza
456.45544554455444,212095.18,458.25236248466007,2603,33.37409174794124,31.140476423880006,46102,Mano pinza
476.0495049504951,230700.65,477.9293725525926,2823,37.370175273873144,35.07675718066857,48081,Mano pinza
461.08910891089107,216351.72,462.82785543047885,2858,35.23918273740184,32.455249485344574,46570,Mano pinza
448.7524752475247,204881.86,450.3924141597783,2680,33.047238916435965,31.24497598274679,45324,Mano pinza
462.25742574257424,217357.7,463.9026229332579,2558,32.799390238234615,32.51230271542006,46688,Mano pinza
453.6237623762376,209610.76,455.56054036823036,2906,35.65445273735105,34.417017939417704,45816,Mano pinza
422.7524752475247,181901.64,424.38265004988875,2517,31.957941110152888,29.319282423291835,42698,Mano pinza
439.990099009901,197050.83,441.70106597467964,2406,31.096302030948955,30.34643662386041,44439,Mano pinza
478.26732673267327,233717.51,481.044151037641,3061,39.36661021728948,41.61121458680522,48305,Mano pinza
445.6237623762376,201778.2,446.9680033734003,2588,32.48907508686574,27.26595431820409,45008,Mano pinza
427.41818181818184,186130.8623853211,429.4633437633108,2952,34.70346200639582,33.24859504132232,47016,Mano pinza
455.1980198019802,211178.23,457.26070948162993,2578,31.789935514247272,34.23527105185766,45975,Mano pinza
440.3168316831683,197215.42,441.88549657033093,2751,35.2373381514552,29.592588961866483,44472,Mano pinza
436.8910891089109,193775.16,438.014376544202,2436,30.291582989338806,25.978237427703164,44126,Mano pinza
433.5049504950495,191131.0,435.01564783509355,2456,31.143217560168697,28.56014116263112,43784,Mano pinza
463.7920792079208,219309.31,465.9806119282961,2616,34.21607809203153,36.25291638074698,46843,Mano pinza
456.0495049504951,211797.61,457.9307851197559,2572,32.44009864349984,33.074796588569754,46061,Mano pinza
473.86138613861385,228546.28,475.69259563772323,2908,37.76559280615095,35.22086069993138,47860,Mano pinza
460.980198019802,216267.35,462.7376028689595,2610,33.7262509034135,34.93010489167728,46559,Mano pinza
464.8514851485148,219253.56,465.92138035645814,2379,30.939133795243848,26.081756690520532,46950,Mano pinza
485.1089108910891,239910.12,487.37539153841954,2700,33.66957083183568,37.06911087148319,48996,Mano pinza
482.1089108910891,237424.57,484.8441313279643,2561,33.1244622597862,41.460837172826196,48693,Mano pinza
493.55445544554453,248416.73,495.9406803397374,2851,35.2932004782791,40.81070483285953,49849,Mano pinza
475.18811881188117,233984.46,481.31879474857186,2730,36.244723753947966,47.41417508087441,47994,Mano pinza
538.8316831683169,297355.06,542.5964895712555,2937,36.784099825875856,47.24536810116657,54422,Mano pinza
483.26732673267327,238054.82,485.4872208247694,3107,38.079784663256696,37.90961670424468,48810,Mano pinza
493.6732673267327,248983.37,496.5059799426507,3164,38.423430351804875,42.37035584746593,49861,Mano pinza
463.029702970297,219315.38,465.9870605435943,2874,39.62423500838849,42.248407018919714,46766,Mano pinza
478.2475247524753,233804.93,481.1341078150356,2994,39.399492382516804,42.12606607195374,48303,Mano pinza
490.8910891089109,247598.28,495.12302701569854,3205,44.84540110200822,52.372120380354865,49580,Mano pinza
451.75728155339806,207296.53921568627,453.08272032412657,2597,32.13528388840272,28.016212649637104,46531,Mano pinza
680.9108910891089,517078.22,715.5128466095954,3113,41.63376033941685,192.90402901676308,68772,Mano pinza
565.6831683168317,324064.66,566.4416112980234,2083,25.933183375744676,23.247328693265366,57134,Mano pinza
568.0,327024.56,569.0225769416421,2299,29.093126335957777,27.18811881188119,57368,Mano pinza
516.3861386138614,270574.83,517.5865833724139,2287,28.702787321094792,28.14782864425056,52155,Mano pinza
525.4059405940594,280262.78,526.7712036454717,2213,27.257842908051252,29.222429173610436,53066,Mano pinza
522.7227722772277,276981.17,523.6781284130719,2436,31.159268284091652,25.663954514263306,52795,Mano pinza
531.2970297029703,286138.23,532.2641996394476,2314,28.383445879596792,26.709930398980497,53661,Mano pinza
533.1881188118812,288431.26,534.3926505393716,2556,31.910499839394557,30.129399078521708,53852,Mano pinza
